1016,786
1017,784
1017,781
1018,779
1018,776
1018,774
1019,771
1019,768
1019,766
1019,763
1019,760
1019,758
1019,755
1019,752
1018,749
1018,747
1018,744
1017,741
1017,739
1017,736
1016,733
1015,731
1015,728
1014,726
1013,723
1012,721
1012,719
1011,716
1010,714
1009,712
1008,710
1006,708
1005,706
1004,704
1003,702
1001,700
1000,699
999,697
997,696
996,694
994,693
992,693
991,693
993,693
996,693
998,694
1000,694
1002,694
1004,694
1006,694
1008,694
1010,694
1012,694
1014,694
1016,694
1018,694
1020,694
1022,694
1024,694
1026,694
1028,694
1030,694
1032,694
1034,694
1036,694
1038,694
1040,694
1042,694
1044,694
1046,694
1048,694
1050,694
1052,693
1054,693
1056,693
1058,693
1060,693
1062,693
1064,693
1066,693
1068,694
1070,694
1072,694
1074,694
1076,694
1078,694
1080,694
1082,694
1084,694
1086,694
1087,693
1089,693
1091,693
1093,693
1095,693
1097,693
1099,693
1101,693
1103,693
1105,693
1107,693
1109,693
1111,693
1113,693
1116,693
1118,693
1120,693
1122,693
1124,693
1126,693
1128,693
1130,693
1132,693
1134,693
1136,693
1137,692
1139,692
1141,691
1143,691
1145,691
1147,691
1149,691
1151,691
1153,691
1155,691
1157,691
1159,690
1161,690
1163,690
1165,690
1167,690
1169,690
1171,690
1173,690
1175,690
1177,689
1179,689
1181,689
1183,689
1185,689
1187,689
1189,689
1191,689
1193,689
1195,689
1197,689
1199,688
1200,689
1202,689
1204,689
1206,690
1208,690
1210,690
1212,690
1214,690
1216,690
1218,690
1220,690
1222,690
1223,691
1224,692
1225,693
1226,695
1226,696
1227,698
1227,700
1226,703
1226,705
1226,707
1225,710
1225,713
1224,715
1224,718
1223,721
1223,723
1222,726
1222,728
1222,731
1222,733
1222,735
1222,737
1222,739
1223,741
1223,742
1224,744
1225,746
1226,748
1226,750
1227,752
1227,754
1228,755
1230,757
1231,758
1232,760
1233,762
1235,763
1237,764
1239,764
1241,764
1243,765
1244,765
1246,766
1248,766
1250,766
1252,766
1254,765
1256,765
1258,765
1260,764
1262,764
1264,763
1266,763
1267,762
1269,762
1271,761
1273,761
1275,760
1277,760
1279,759
1280,758
1282,757
1284,755
1285,754
1286,753
1288,751
1289,750
1291,748
1292,747
1294,745
1295,744
1296,743
1297,741
1299,739
1300,738
1301,736
1302,735
1303,733
1304,731
1304,729
1305,727
1306,726
1307,724
1308,722
1309,720
1310,719
1311,717
1311,715
1312,713
1313,712
1313,709
1314,708
1314,706
1315,704
1315,702
1315,700
1316,698
1316,696
1316,694
1317,692
1317,690
1317,688
1317,686
1318,684
1318,683
1318,681
1318,679
1318,676
1318,674
1318,672
1317,670
1317,668
1317,666
1317,664
1316,662
1316,660
1316,658
1316,655
1316,653
1315,651
1315,649
1315,647
1315,645
1315,643
1316,641
1316,639
1316,637
1317,636
1317,634
1318,632
1319,630
1320,629
1320,627
1322,626
1324,625
1324,623
1324,621
1324,619
1324,617
1324,615
1325,613
1325,611
1325,609
1325,607
1326,606
1326,604
1326,602
1326,600
1326,598
1327,596
1327,594
1327,592
1327,590
1327,588
1327,586
1327,584
1327,582
1327,580
1328,578
1328,576
1328,574
1328,572
1328,570
1327,568
1327,566
1327,564
1327,562
1327,560
1327,558
1327,556
1327,554
1327,552
1326,550
1326,548
1326,546
1325,545
1325,543
1324,541
1323,539
1323,537
1322,536
1321,534
1320,532
1319,530
1318,529
1317,527
1316,525
1315,524
1314,522
1313,520
1312,518
1311,516
1310,515
1308,514
1307,513
1305,511
1304,510
1302,508
1301,507
1299,506
1298,505
1296,503
1295,502
1293,501
1291,500
1290,499
1288,498
1286,497
1284,496
1282,496
1281,495
1279,494
1277,494
1275,493
1273,493
1271,492
1269,492
1267,491
1266,491
1263,491
1262,490
1260,490
1258,490
1256,489
1254,489
1252,489
1250,489
1248,489
1246,490
1244,491
1242,491
1240,491
1238,491
1237,492
1236,494
1235,496
1234,498
1233,499
1232,501
1231,503
1230,505
1229,506
1228,508
1227,510
1226,511
1225,513
1224,515
1222,516
1221,518
1221,520
1220,521
1220,523
1220,525
1220,528
1220,530
1220,532
1221,535
1221,537
1222,540
1222,543
1223,546
1223,548
1224,551
1224,554
1225,557
1225,559
1225,561
1225,563
1225,565
1225,567
1224,569
1223,570
1222,571
1221,571
1219,571
1217,571
1215,572
1214,573
1212,573
1210,573
1208,573
1206,572
1204,572
1202,572
1200,571
1198,571
1196,571
1194,571
1192,571
1190,571
1189,570
1187,570
1185,570
1183,570
1180,570
1178,570
1177,570
1175,569
1173,569
1171,568
1169,568
1167,568
1165,568
1163,568
1161,568
1159,568
1157,568
1155,567
1153,567
1151,567
1149,567
1147,567
1145,566
1143,566
1141,566
1139,566
1137,566
1135,566
1133,566
1131,566
1129,566
1127,566
1125,566
1123,566
1121,566
1119,566
1117,566
1115,566
1113,566
1111,566
1109,566
1107,566
1105,566
1103,566
1101,566
1099,566
1097,566
1095,566
1093,566
1091,566
1089,566
1087,565
1085,565
1083,565
1081,565
1079,565
1077,564
1076,564
1074,564
1072,564
1070,564
1067,564
1066,563
1064,563
1062,563
1060,563
1058,563
1056,563
1054,562
1052,562
1050,562
1048,562
1046,562
1044,562
1042,562
1040,561
1038,561
1036,561
1034,561
1032,561
1030,561
1028,561
1026,561
1024,562
1022,561
1021,561
1019,561
1017,561
1015,561
1013,561
1011,561
1009,561
1007,561
1005,561
1003,561
1001,561
999,561
997,561
995,562
993,562
991,562
989,562
987,563
985,563
983,563
981,563
980,561
979,559
978,557
977,555
976,553
975,551
975,549
974,547
974,545
973,543
973,541
973,539
973,537
973,535
973,533
973,531
973,529
973,527
973,525
973,523
974,521
974,519
974,517
975,515
975,513
975,511
976,509
976,507
977,505
977,502
977,500
978,498
978,496
978,494
979,492
979,490
979,488
979,486
980,484
980,482
980,480
980,478
980,476
980,474
980,472
979,470
979,468
979,466
978,465
978,463
977,461
976,459
976,457
975,455
974,453
972,452
971,450
970,448
969,447
967,446
966,445
964,444
962,443
960,442
958,442
956,442
954,441
953,441
951,441
948,441
947,440
945,440
943,440
941,440
939,439
937,439
935,439
933,439
931,439
929,439
927,439
925,438
923,438
921,438
919,438
917,438
915,438
913,438
911,438
909,438
907,438
905,438
903,437
901,437
899,437
897,437
895,437
893,437
891,436
890,437
888,437
886,436
884,436
882,436
880,436
878,436
876,436
874,436
872,436
870,436
868,435
866,435
864,435
862,435
860,435
858,435
856,434
854,434
852,434
850,434
848,433
847,434
845,434
843,434
841,433
839,433
837,433
835,433
833,433
831,433
829,433
827,433
825,433
823,433
821,432
819,432
817,433
815,433
813,433
812,432
810,432
808,432
806,432
804,431
802,431
800,431
798,431
796,431
794,431
792,431
790,431
788,431
786,431
784,431
782,431
780,431
778,431
776,431
774,431
772,431
770,430
768,431
766,431
764,431
762,431
760,431
758,431
756,431
754,431
752,431
750,431
748,430
746,430
744,430
742,430
740,430
738,430
736,431
734,431
732,431
730,431
728,431
727,430
725,430
723,430
721,429
719,429
717,428
715,428
713,428
711,428
709,428
707,429
705,429
703,429
701,429
699,428
698,428
695,428
693,428
691,428
690,429
688,429
686,430
684,430
682,430
680,429
678,429
676,430
675,431
673,431
671,431
669,432
667,432
665,432
663,433
661,433
659,434
657,434
655,434
653,435
652,436
650,437
648,437
647,438
645,438
643,439
641,439
639,441
638,442
636,442
634,442
632,444
631,446
630,446
628,447
626,448
624,449
623,450
621,451
620,453
618,453
616,454
615,455
613,456
611,456
609,457
608,458
606,460
605,461
603,462
601,463
600,464
598,465
596,465
595,467
594,469
594,471
593,472
591,473
590,475
589,477
589,479
588,481
587,482
586,484
585,486
585,488
585,490
584,492
584,494
583,496
582,498
582,500
581,502
581,504
580,506
580,508
580,510
580,512
579,514
579,516
579,517
578,519
577,521
577,523
577,526
577,528
577,530
576,532
574,532
572,532
571,533
571,535
570,537
570,540
571,542
571,545
572,548
573,551
573,553
574,556
574,558
575,561
575,563
576,565
576,568
576,570
576,572
576,573
576,575
575,577
575,579
574,580
573,581
572,583
570,584
568,585
566,585
564,585
562,585
560,585
558,585
556,585
554,585
552,585
550,585
548,585
546,585
544,585
542,585
540,585
538,585
536,585
534,584
532,584
530,584
528,584
526,584
524,583
523,583
521,583
518,583
516,583
514,583
513,582
511,582
509,582
507,581
505,581
503,581
501,580
499,580
498,580
497,579
496,578
495,576
495,574
495,572
496,570
496,568
497,565
497,562
498,560
498,557
498,554
498,552
498,549
498,547
497,545
497,543
496,541
496,539
496,537
495,535
495,533
494,532
492,530
491,529
490,527
489,525
489,523
488,521
487,520
486,518
485,516
484,514
483,512
482,511
481,509
480,507
479,506
478,504
477,502
476,500
475,499
473,497
472,496
471,494
470,492
469,491
468,489
467,487
466,486
464,484
463,483
461,481
460,480
459,479
457,477
456,476
454,475
452,474
451,472
450,471
448,469
447,468
445,466
444,465
442,464
440,463
439,462
437,461
435,460
434,459
432,457
431,456
429,455
427,455
425,454
424,453
422,451
420,451
418,450
416,450
415,449
413,448
411,448
409,447
407,446
405,446
404,445
402,444
400,443
398,443
396,442
394,442
392,441
391,440
389,440
387,440
385,440
383,438
381,438
379,438
377,437
375,437
374,436
372,436
370,435
368,435
366,435
364,434
362,434
360,433
358,433
356,433
354,433
352,433
350,433
348,433
346,432
344,432
343,432
342,431
341,429
341,427
341,425
342,422
342,420
342,417
342,415
342,412
341,411
340,409
340,407
339,405
338,403
336,402
335,401
334,399
332,398
330,397
328,397
326,397
324,397
322,397
320,397
318,397
316,397
314,397
312,397
310,398
308,398
306,398
304,398
302,398
300,398
298,399
296,399
294,399
291,399
289,399
287,400
285,400
283,400
281,400
279,401
277,401
275,401
273,401
271,402
268,402
266,402
264,402
262,403
260,403
258,403
256,403
254,404
252,404
250,404
248,404
246,404
243,405
241,405
239,405
237,405
235,405
233,405
231,405
229,405
227,405
225,405
223,405
221,405
219,405
217,405
215,405
213,405
211,405
209,405
207,405
205,404
203,404
201,404
199,404
197,403
195,403
193,403
191,402
189,402
187,401
185,401
183,400
182,400
180,399
178,398
176,398
174,397
172,396
170,395
169,394
167,394
165,393
163,392
162,391
160,390
158,388
156,388
154,388
152,388
150,388
148,389
146,389
144,389
142,389
141,390
139,390
137,391
135,392
133,392
131,393
129,394
127,394
126,395
124,395
122,396
120,396
118,396
116,397
114,397
112,398
111,399
109,400
107,401
106,402
104,404
103,405
102,406
100,408
99,410
98,411
96,412
95,414
94,415
92,417
91,418
90,419
88,421
88,423
87,424
85,426
84,427
82,429
82,431
80,432
79,433
78,435
76,436
75,438
74,439
72,441
71,442
69,444
68,445
67,447
66,448
64,450
64,452
63,453
62,455
62,457
61,459
60,461
60,463
60,465
59,467
59,469
58,470
58,472
58,474
58,476
57,478
57,480
57,482
57,484
56,486
56,488
56,490
55,492
55,494
54,496
54,498
54,500
53,501
53,503
52,505
52,507
51,509
51,511
51,513
50,515
50,517
49,519
49,520
48,522
48,524
47,526
47,528
47,530
46,532
46,534
46,536
45,538
45,540
44,541
44,543
44,545
43,547
43,549
43,551
42,553
42,555
42,557
41,559
41,561
41,563
41,565
41,567
40,568
40,570
40,572
40,574
40,576
39,578
39,580
39,582
39,584
39,586
39,588
38,590
38,592
38,594
38,596
38,598
38,600
38,602
37,604
37,606
37,608
37,610
37,612
37,614
37,616
37,618
36,620
36,622
36,624
36,626
36,628
36,630
36,632
36,634
36,636
35,637
35,639
35,641
35,643
35,645
35,647
35,649
35,651
35,653
35,656
34,657
34,659
34,661
34,663
34,665
34,667
34,669
34,671
34,673
34,675
34,677
33,679
33,681
33,683
33,685
33,687
33,689
33,691
33,693
33,695
33,697
32,699
32,701
32,703
32,705
32,707
32,709
32,711
32,713
32,715
32,717
32,719
